message_id,message,verdict,scam_type,risk_level,evidence,requested_action,language,category,confidence,source,contains_url,contains_phone,asks_for_otp,asks_for_upi_pin,asks_for_money,impersonates_authority,urgency
IND-04139,"No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.77,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-01470,"Sir, Your electricity connection will be disconnected tonight due to unpaid bill. Pay ₹1,850 at http://power-pay.example.",SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINGLISH,Utilities,0.89,public_dataset_derived,1,0,0,0,1,0,CRITICAL
IND-00494,"Your refund is ready. Enter card number, CVV and OTP at http://refund-portal.example.",SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,ENGLISH,Phishing,0.94,synthetic_augmented,1,0,1,0,0,0,HIGH
IND-00636,"Sir, Guaranteed 3X return in 7 days. Transfer ₹10,000 to our UPI account and our expert will trade for you.",SCAM,INVESTMENT_SCAM,HIGH,Guaranteed/high returns; asks for transfer,TRANSFER_MONEY,HINGLISH,Investment,0.9,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-00023,Your account needs urgent verification. Login at http://account-check.example before midnight.,SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,ENGLISH,Phishing,0.95,synthetic_augmented,1,0,0,0,0,0,CRITICAL
IND-00925,Your account needs phone verification. Please reply with the OTP to complete the security check.,SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,ENGLISH,Banking,0.9,public_dataset_derived,0,0,1,0,0,0,HIGH
IND-04923,Sabko forward karein: ₹500 notes will stop being legal tender tonight. Exchange them immediately.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.94,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00641,"Kripya dhyan dein: Delhi Police Cyber Cell calling. Your number is linked to an illegal case. Pay ₹15,000 now to avoid arrest.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.88,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-04660,"Guys please forward: Government is giving ₹10,000 to every citizen who forwards this message to 10 groups.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.82,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-04392,IRCTC is giving free train tickets to anyone who registers through this forwarded WhatsApp form.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.9,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-00459,"Madam, Crypto investment group: deposit ₹2,500 now and receive guaranteed returns within 48 hours.",SCAM,INVESTMENT_SCAM,HIGH,Guaranteed/high returns; asks for transfer,TRANSFER_MONEY,HINGLISH,Investment,0.91,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00850,"Madam, You have been shortlisted for a government job. Pay ₹1,000 registration fee to receive your appointment letter.",SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINGLISH,Employment,0.89,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-00637,"Madam, Bank security: an unusual transaction was detected. Share the OTP you receive to cancel it immediately.",SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINGLISH,Banking,0.96,public_dataset_derived,0,0,1,0,0,1,HIGH
IND-04063,Important hai: All domestic flights are free for senior citizens this weekend. No booking is required.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.81,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-04817,Guys please forward: From tomorrow all UPI transactions will have a mandatory 50% government tax. Forward this urgently.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.93,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-00024,Kripya dhyan dein: Income Tax Department: click http://refund.example to claim your pending refund today.,SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,HINDI_ROMAN,Tax,0.93,public_dataset_derived,1,0,0,0,0,1,HIGH
IND-00229,"Madam, Your meter has been flagged. Pay the pending amount now or your connection will be terminated today.",SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINGLISH,Utilities,0.88,public_dataset_derived,0,0,0,0,1,0,CRITICAL
IND-01220,"Sir, FASTag verification pending. Send vehicle RC and OTP to activate your account.",SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINGLISH,Transport,0.94,public_dataset_derived,0,0,1,0,0,0,CRITICAL
IND-00185,"Sir, Instant personal loan approved without CIBIL check. Pay ₹1,499 processing fee before disbursement.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINGLISH,Loans,0.98,public_dataset_derived,0,0,0,0,1,0,CRITICAL
IND-01252,"Sir, Your parcel is held at customs. Pay ₹499 clearance charges immediately at http://parcel-fee.example.",SCAM,COURIER_FRAUD,HIGH,Unexpected parcel/customs fee; payment request or link,PAY_FEE,HINGLISH,Courier,0.97,synthetic_augmented,1,0,0,0,1,1,HIGH
IND-01159,"Sir, Flood relief collection: donate immediately through this unfamiliar payment link.",SCAM,CHARITY_SCAM,MEDIUM,Urgent donation request with unverifiable details,DONATE,HINGLISH,Charity,0.96,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00386,"Madam, Supreme Court cyber team here. You are under digital arrest due to money laundering. Transfer ₹50,000 for verification.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.93,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-00768,"Please dhyan do, Congratulations! You are selected for a work-from-home job. Pay ₹999 registration fee to confirm joining.",SCAM,JOB_SCAM,HIGH,Job offer requires upfront payment or sensitive documents,PAY_FEE,HINGLISH,Employment,0.9,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01426,"Bahut zaroori hai: CBI officer here. A money laundering case is registered against your Aadhaar. Transfer ₹20,000 for verification.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.97,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-00993,Kripya dhyan dein: Your parcel is held at customs. Pay ₹499 clearance charges immediately at http://parcel-fee.example.,SCAM,COURIER_FRAUD,HIGH,Unexpected parcel/customs fee; payment request or link,PAY_FEE,HINDI_ROMAN,Courier,0.98,public_dataset_derived,1,0,0,0,1,1,HIGH
IND-01349,Bahut zaroori hai: Your ₹5 lakh loan is approved. Send ₹999 insurance charges to release the amount today.,SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINDI_ROMAN,Loans,0.91,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-00006,Urgent hai: Work from home recruitment: pay ₹299 onboarding charges and start earning immediately.,SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINGLISH,Employment,0.9,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-03160,Mujhe ye message aaya: Someone says my KYC will expire today and wants my documents on WhatsApp. I have not verified the sender.,SUSPICIOUS,KYC_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.88,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-01417,"Madam, Your electricity connection will be disconnected tonight due to unpaid bill. Pay ₹1,850 at http://power-pay.example.",SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINGLISH,Utilities,0.95,public_dataset_derived,1,0,0,0,1,0,CRITICAL
IND-00132,"Bhai, HR department: your job is approved. Pay the refundable training fee today to receive your offer letter.",SCAM,JOB_SCAM,HIGH,Job offer requires upfront payment or sensitive documents,PAY_FEE,HINGLISH,Employment,0.96,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-00772,Turant check karein: Your bank KYC is incomplete. Account will be blocked today. Share OTP to complete verification.,SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINDI_ROMAN,KYC / Banking,0.9,synthetic_augmented,0,0,1,0,0,1,CRITICAL
IND-00036,"Madam, Instagram security alert: unusual login detected. Verify your password and OTP using http://security-check.example.",SCAM,ACCOUNT_TAKEOVER,HIGH,Threatens account closure and requests login/OTP,LOGIN_OR_SHARE_OTP,HINGLISH,Account security,0.98,synthetic_augmented,1,0,1,0,0,0,HIGH
IND-00304,"Bhai, Your FASTag will be blocked tonight. Recharge ₹500 immediately through this link.",SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINGLISH,Transport,0.96,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01008,Turant check karein: Your bank account has been flagged. Call +91 9876543210 and provide the OTP to cancel the transaction.,SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINDI_ROMAN,Banking,0.95,synthetic_augmented,0,1,1,0,0,1,HIGH
IND-00605,Kripya dhyan dein: Bank security: an unusual transaction was detected. Share the OTP you receive to cancel it immediately.,SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINDI_ROMAN,Banking,0.98,synthetic_augmented,0,0,1,0,0,1,CRITICAL
IND-01448,Turant check karein: Work from home recruitment: pay ₹299 onboarding charges and start earning immediately.,SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINDI_ROMAN,Employment,0.98,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-01385,Bahut zaroori hai: Your bank account has been flagged. Call +91 9876543210 and provide the OTP to cancel the transaction.,SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINDI_ROMAN,Banking,0.92,public_dataset_derived,0,1,1,0,0,1,HIGH
IND-00083,Bahut zaroori hai: FASTag KYC failed. Pay ₹499 and update vehicle details at http://fastag-update.example to avoid blacklisting.,SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINDI_ROMAN,Transport,0.93,synthetic_augmented,1,0,0,0,1,1,CRITICAL
IND-04191,Bhai sabko bhejo: Drinking hot water with turmeric completely prevents viral infections. Share with everyone.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.93,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-00382,"Madam, Part-time job available: earn ₹5,000 daily. Send ₹499 security deposit and Aadhaar copy to start.",SCAM,JOB_SCAM,HIGH,Job offer requires upfront payment or sensitive documents,PAY_FEE,HINGLISH,Employment,0.89,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-01479,"Bahut zaroori hai: Delhi Police Cyber Cell calling. Your number is linked to an illegal case. Pay ₹15,000 now to avoid arrest.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.93,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-00225,"Urgent hai: Refund pending. To receive ₹1,499, enter your UPI PIN on the link http://refund-check.example.",SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,HINGLISH,UPI,0.89,synthetic_augmented,1,0,0,1,1,0,CRITICAL
IND-01805,"Aapka OTP 456789 hai. Kisi ke saath share mat karna. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.94,public_dataset_derived,0,0,1,0,0,0,LOW
IND-00168,"Please dhyan do, Police notice: your SIM is involved in fraud. Do not tell anyone. Pay the settlement amount immediately.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.9,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-01126,Kripya dhyan dein: Click http://secure-login.example to prevent your WhatsApp account from being disabled.,SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINDI_ROMAN,Phishing,0.96,public_dataset_derived,1,0,0,0,0,0,CRITICAL
IND-01587,"Your OTP is 482913. Do not share this OTP with anyone. If you did not request it, contact your bank through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.95,public_dataset_derived,0,0,1,0,0,1,LOW
IND-02325,Aapke account se ₹900 debit hua hai. Agar aapne transaction nahi kiya to official bank app mein check karein. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.93,public_dataset_derived,0,0,0,0,1,1,LOW
IND-03897,Mujhe ye message aaya: A forwarded donation request asks for money but gives no verifiable organisation details.,SUSPICIOUS,CHARITY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.71,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-00501,"Please dhyan do, Income Tax Department: click http://refund.example to claim your pending refund today.",SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,HINGLISH,Tax,0.88,public_dataset_derived,1,0,0,0,0,1,CRITICAL
IND-00699,"Madam, Police video verification required. Stay on the call and transfer ₹25,000 to prove your account is clean.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.89,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-03791,"Bhai, A forwarded donation request asks for money but gives no verifiable organisation details.",SUSPICIOUS,CHARITY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.81,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-04360,Bhai sabko bhejo: From tomorrow all UPI transactions will have a mandatory 50% government tax. Forward this urgently.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.87,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-02105,"Bhai tera parcel aa gaya hai, main reception pe rakh raha hoon. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Delivery,0.92,public_dataset_derived,0,0,1,0,0,0,LOW
IND-00571,"Please dhyan do, Your email account will close in 24 hours. Login through this link to keep it active.",SCAM,ACCOUNT_TAKEOVER,HIGH,Threatens account closure and requests login/OTP,LOGIN_OR_SHARE_OTP,HINGLISH,Account security,0.96,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-01611,UPI payment of ₹850 to XYZ Store was successful. Transaction reference TXN872319. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,UPI,0.93,public_dataset_derived,0,0,0,0,1,0,LOW
IND-01043,URGENT: KYC expires in 2 hours. Send OTP and Aadhaar details on WhatsApp to keep your account active.,SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,ENGLISH,KYC / Banking,0.99,public_dataset_derived,0,0,1,0,0,1,CRITICAL
IND-00987,Turant check karein: Congratulations! Your mobile number won ₹10 lakh. Send ₹499 processing fee to claim the amount.,SCAM,LOTTERY_SCAM,HIGH,Prize claim requires fee/payment,PAY_FEE,HINDI_ROMAN,Lottery,0.9,public_dataset_derived,0,0,0,0,1,0,CRITICAL
IND-00568,Bahut zaroori hai: Your Aadhaar is linked to a criminal investigation. Do not disconnect. Pay the security deposit immediately.,SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.98,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-00539,"Please dhyan do, Your account needs urgent verification. Login at http://account-check.example before midnight.",SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINGLISH,Phishing,0.92,public_dataset_derived,1,0,0,0,0,0,HIGH
IND-00030,Kripya dhyan dein: FASTag verification pending. Send vehicle RC and OTP to activate your account.,SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINDI_ROMAN,Transport,0.95,public_dataset_derived,0,0,1,0,0,0,HIGH
IND-00652,"Bahut zaroori hai: Instant personal loan approved without CIBIL check. Pay ₹1,499 processing fee before disbursement.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINDI_ROMAN,Loans,0.9,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-00165,Urgent hai: FASTag KYC failed. Pay ₹499 and update vehicle details at http://fastag-update.example to avoid blacklisting.,SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINGLISH,Transport,0.96,synthetic_augmented,1,0,0,0,1,1,CRITICAL
IND-03281,Mujhe ye message aaya: A parcel-fee message came from an unknown number and asks for ₹499 through a link. Is it genuine?,SUSPICIOUS,COURIER_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.72,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00390,Congratulations! Your mobile number won ₹10 lakh. Send ₹499 processing fee to claim the amount.,SCAM,LOTTERY_SCAM,HIGH,Prize claim requires fee/payment,PAY_FEE,ENGLISH,Lottery,0.9,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00813,Urgent hai: Electricity department: last warning. Pay ₹999 immediately to avoid disconnection.,SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINGLISH,Utilities,0.9,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-04955,Sabko forward karein: Drinking hot water with turmeric completely prevents viral infections. Share with everyone.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.83,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-00670,Kripya dhyan dein: Your bank KYC is incomplete. Account will be blocked today. Share OTP to complete verification.,SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINDI_ROMAN,KYC / Banking,0.99,synthetic_augmented,0,0,1,0,0,1,HIGH
IND-02574,"Maine ₹500 UPI se bhej diye hain, transaction ID bhi aa gayi hai.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,UPI,0.98,public_dataset_derived,0,0,0,0,1,0,LOW
IND-00269,Income Tax Department: click http://refund.example to claim your pending refund today.,SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,ENGLISH,Tax,0.89,synthetic_augmented,1,0,0,0,0,1,CRITICAL
IND-01254,"Urgent hai: Dear customer, your KYC has failed. Update it immediately through http://verify-kyc.example or your account will be suspended.",SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINGLISH,KYC / Banking,0.91,synthetic_augmented,1,0,0,0,0,1,HIGH
IND-00894,"Kripya dhyan dein: You have been shortlisted for a government job. Pay ₹1,000 registration fee to receive your appointment letter.",SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINDI_ROMAN,Employment,0.9,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-02425,Delivery attempt was unsuccessful. You can reschedule through the official courier website or app. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.93,public_dataset_derived,0,0,0,0,0,0,LOW
IND-03480,"Bhai, Someone claiming to be police contacted me on WhatsApp and demanded money. I am checking whether it is legitimate.",SUSPICIOUS,POLICE_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.71,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-01966,"Bhai tera parcel aa gaya hai, main reception pe rakh raha hoon. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Delivery,0.95,public_dataset_derived,0,0,0,0,0,0,LOW
IND-00597,Bahut zaroori hai: Police notice: your SIM is involved in fraud. Do not tell anyone. Pay the settlement amount immediately.,SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.94,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-00877,Kripya dhyan dein: Your account needs urgent verification. Login at http://account-check.example before midnight.,SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINDI_ROMAN,Phishing,0.9,public_dataset_derived,1,0,0,0,0,0,CRITICAL
IND-00340,Urgent hai: Your meter has been flagged. Pay the pending amount now or your connection will be terminated today.,SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINGLISH,Utilities,0.99,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-00147,"Madam, Guaranteed 3X return in 7 days. Transfer ₹10,000 to our UPI account and our expert will trade for you.",SCAM,INVESTMENT_SCAM,HIGH,Guaranteed/high returns; asks for transfer,TRANSFER_MONEY,HINGLISH,Investment,0.93,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-01110,"Sir, SBI security team here. Your debit card will be blocked unless you verify your details through this link.",SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINGLISH,Banking,0.96,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-00665,"Bhai, Urgent help needed for a child. Please send ₹1,000 to this personal UPI ID immediately. No time for verification.",SCAM,CHARITY_SCAM,MEDIUM,Urgent donation request with unverifiable details,DONATE,HINGLISH,Charity,0.91,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00604,Turant check karein: Your verification OTP has been generated. Send the OTP here so we can stop the unauthorized transaction.,SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINDI_ROMAN,Banking,0.91,public_dataset_derived,0,0,1,0,0,0,HIGH
IND-00224,"Bhai, This is the bank security department. Your account has suspicious activity. Confirm OTP and card details now.",SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINGLISH,Banking,0.99,synthetic_augmented,0,0,1,0,0,1,HIGH
IND-00566,Kripya dhyan dein: Electricity department: last warning. Pay ₹999 immediately to avoid disconnection.,SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINDI_ROMAN,Utilities,0.9,public_dataset_derived,0,0,0,0,1,0,CRITICAL
IND-00174,Bahut zaroori hai: Your account needs phone verification. Please reply with the OTP to complete the security check.,SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINDI_ROMAN,Banking,0.97,synthetic_augmented,0,0,1,0,0,0,HIGH
IND-01367,Bahut zaroori hai: Work from home recruitment: pay ₹299 onboarding charges and start earning immediately.,SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINDI_ROMAN,Employment,0.96,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01548,Aapke account se ₹900 debit hua hai. Agar aapne transaction nahi kiya to official bank app mein check karein.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.92,public_dataset_derived,0,0,0,0,1,1,LOW
IND-00022,"Kripya dhyan dein: Instant personal loan approved without CIBIL check. Pay ₹1,499 processing fee before disbursement.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINDI_ROMAN,Loans,0.95,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-03705,Someone claiming to be police contacted me on WhatsApp and demanded money. I am checking whether it is legitimate.,SUSPICIOUS,POLICE_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.89,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-01033,Kripya dhyan dein: Please transfer ₹499 to this personal UPI ID to unlock your cashback immediately.,SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,HINDI_ROMAN,UPI,0.91,public_dataset_derived,0,0,0,0,1,0,CRITICAL
IND-00016,"Sir, Your account needs urgent verification. Login at http://account-check.example before midnight.",SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINGLISH,Phishing,0.94,synthetic_augmented,1,0,0,0,0,0,HIGH
IND-00911,Kripya dhyan dein: Your FASTag will be blocked tonight. Recharge ₹500 immediately through this link.,SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINDI_ROMAN,Transport,0.95,public_dataset_derived,0,0,0,0,1,0,CRITICAL
IND-00272,"Sir, Supreme Court cyber team here. You are under digital arrest due to money laundering. Transfer ₹50,000 for verification.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.97,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-01872,"Security reminder: bank staff will never ask for your OTP, UPI PIN, CVV or password.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.96,public_dataset_derived,0,0,1,1,0,1,LOW
IND-01323,"Madam, Please transfer ₹499 to this personal UPI ID to unlock your cashback immediately.",SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,HINGLISH,UPI,0.95,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-01325,"Sir, Click http://secure-login.example to prevent your WhatsApp account from being disabled.",SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINGLISH,Phishing,0.98,synthetic_augmented,1,0,0,0,0,0,HIGH
IND-01224,Kripya dhyan dein: Scholarship registration closes today. Pay ₹199 processing charges immediately.,SCAM,SCHOLARSHIP_SCAM,HIGH,Scholarship claim requires fee/bank details,PAY_FEE,HINDI_ROMAN,Education,0.97,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-00749,"Turant check karein: You have been shortlisted for a government job. Pay ₹1,000 registration fee to receive your appointment letter.",SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINDI_ROMAN,Employment,0.94,public_dataset_derived,0,0,0,0,1,1,CRITICAL
