message_id,message,verdict,scam_type,risk_level,evidence,requested_action,language,category,confidence,source,contains_url,contains_phone,asks_for_otp,asks_for_upi_pin,asks_for_money,impersonates_authority,urgency
IND-03693,Mujhe ye message aaya: Someone offered me a work-from-home job but wants a ₹500 joining fee first. I am unsure if it is genuine.,SUSPICIOUS,JOB_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.84,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-01388,"Urgent help needed for a child. Please send ₹1,000 to this personal UPI ID immediately. No time for verification.",SCAM,CHARITY_SCAM,MEDIUM,Urgent donation request with unverifiable details,DONATE,ENGLISH,Charity,0.94,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-04779,Important hai: All college exams are permanently cancelled this semester. Forward to every student.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.94,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-03485,Someone claiming to be police contacted me on WhatsApp and demanded money. I am checking whether it is legitimate.,SUSPICIOUS,POLICE_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.83,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-00397,SBI security team here. Your debit card will be blocked unless you verify your details through this link.,SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,ENGLISH,Banking,0.92,public_dataset_derived,0,0,0,0,0,1,HIGH
IND-04934,Guys please forward: The government has announced 5 lakh permanent jobs for anyone who forwards this message.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.87,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-01555,"Mummy, train mein baith gaya hoon. Safely pahunch jaunga. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Family,0.99,public_dataset_derived,0,0,1,0,0,1,LOW
IND-04269,"Bahut important khabar: Government is giving ₹10,000 to every citizen who forwards this message to 10 groups.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.85,synthetic_augmented,0,0,0,0,1,1,MEDIUM
IND-03777,Mujhe ek message mila hai: A caller claiming to be from my bank asked for an OTP to cancel a transaction. I did not share it.,SUSPICIOUS,BANK_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.79,synthetic_augmented,0,0,1,0,0,1,MEDIUM
IND-03871,"Guys, A parcel-fee message came from an unknown number and asks for ₹499 through a link. Is it genuine?",SUSPICIOUS,COURIER_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.82,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01305,"Bhai, Click http://secure-login.example to prevent your WhatsApp account from being disabled.",SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINGLISH,Phishing,0.97,synthetic_augmented,1,0,0,0,0,0,HIGH
IND-02111,"Aapka parcel kal deliver hoga. Delivery partner ka official tracking page check kar sakte hain. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Courier,0.92,public_dataset_derived,0,0,1,0,0,0,LOW
IND-03110,"Bhai, A forwarded donation request asks for money but gives no verifiable organisation details.",SUSPICIOUS,CHARITY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.8,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-04346,"Guys please forward: No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.77,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-03515,Someone offered me a work-from-home job but wants a ₹500 joining fee first. I am unsure if it is genuine.,SUSPICIOUS,JOB_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.72,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00923,"Student scholarship selected. Send Aadhaar and bank details on WhatsApp to release ₹10,000.",SCAM,SCHOLARSHIP_SCAM,HIGH,Scholarship claim requires fee/bank details,PAY_FEE,ENGLISH,Education,0.9,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-01624,"Bhai tera parcel aa gaya hai, main reception pe rakh raha hoon. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Delivery,0.92,public_dataset_derived,0,0,1,0,0,0,LOW
IND-00630,Bahut zaroori hai: Your bank KYC is incomplete. Account will be blocked today. Share OTP to complete verification.,SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINDI_ROMAN,KYC / Banking,0.9,public_dataset_derived,0,0,1,0,0,1,HIGH
IND-00639,Click http://secure-login.example to prevent your WhatsApp account from being disabled.,SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,ENGLISH,Phishing,0.94,public_dataset_derived,1,0,0,0,0,0,HIGH
IND-03993,A forwarded donation request asks for money but gives no verifiable organisation details.,SUSPICIOUS,CHARITY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.8,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-02934,Your train ticket booking is confirmed. PNR 4512789630. Check journey details through the official railway service. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Railway,0.92,public_dataset_derived,0,0,0,0,0,1,LOW
IND-02768,Delivery attempt was unsuccessful. You can reschedule through the official courier website or app. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.99,public_dataset_derived,0,0,0,0,0,0,LOW
IND-02231,"Your train ticket booking is confirmed. PNR 4512789630. Check journey details through the official railway service. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Railway,0.97,public_dataset_derived,0,0,1,0,0,1,LOW
IND-02001,"Bhai tera parcel aa gaya hai, main reception pe rakh raha hoon. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Delivery,0.95,public_dataset_derived,0,0,0,0,0,0,LOW
IND-03017,"Guys, This message says I won a shopping voucher but asks me to pay a small fee first. Has anyone verified it?",SUSPICIOUS,LOTTERY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.78,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01791,"Mummy, train mein baith gaya hoon. Safely pahunch jaunga. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Family,0.97,public_dataset_derived,0,0,0,0,0,1,LOW
IND-02915,UPI payment of ₹850 to XYZ Store was successful. Transaction reference TXN872319. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,UPI,0.94,public_dataset_derived,0,0,0,0,1,0,LOW
IND-00182,"Delhi Police Cyber Cell calling. Your number is linked to an illegal case. Pay ₹15,000 now to avoid arrest.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,ENGLISH,Law enforcement,0.96,public_dataset_derived,0,0,0,0,1,1,CRITICAL
IND-02471,Your parcel has been shipped and is expected to arrive tomorrow. Track it using the courier company's official application. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.95,public_dataset_derived,0,0,0,0,0,0,LOW
IND-03016,"Bhai, This message says I won a shopping voucher but asks me to pay a small fee first. Has anyone verified it?",SUSPICIOUS,LOTTERY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.74,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01363,"Turant check karein: Supreme Court cyber team here. You are under digital arrest due to money laundering. Transfer ₹50,000 for verification.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.97,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-03309,Mujhe ye message aaya: Someone claiming to be police contacted me on WhatsApp and demanded money. I am checking whether it is legitimate.,SUSPICIOUS,POLICE_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.86,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-01843,"For Aadhaar services, use the official UIDAI website or authorised centre. Never share OTP with anyone. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Aadhaar,0.99,public_dataset_derived,0,0,1,0,0,1,LOW
IND-00583,"Bahut zaroori hai: Instant personal loan approved without CIBIL check. Pay ₹1,499 processing fee before disbursement.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINDI_ROMAN,Loans,0.91,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-00430,"Supreme Court cyber team here. You are under digital arrest due to money laundering. Transfer ₹50,000 for verification.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,ENGLISH,Law enforcement,0.99,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-00557,Your Aadhaar is linked to a criminal investigation. Do not disconnect. Pay the security deposit immediately.,SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,ENGLISH,Law enforcement,0.96,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-03199,Kripya check karein: A caller claiming to be from my bank asked for an OTP to cancel a transaction. I did not share it.,SUSPICIOUS,BANK_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.85,synthetic_augmented,0,0,1,0,0,1,MEDIUM
IND-01812,"Delivery attempt was unsuccessful. You can reschedule through the official courier website or app. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.97,public_dataset_derived,0,0,1,0,0,0,LOW
IND-02470,"Maine ₹500 UPI se bhej diye hain, transaction ID bhi aa gayi hai. Check the official portal for details.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,UPI,0.98,public_dataset_derived,0,0,0,0,1,0,LOW
IND-00433,"Kripya dhyan dein: Your refund is ready. Enter card number, CVV and OTP at http://refund-portal.example.",SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINDI_ROMAN,Phishing,0.97,public_dataset_derived,1,0,1,0,0,0,CRITICAL
IND-03105,A caller claiming to be from my bank asked for an OTP to cancel a transaction. I did not share it.,SUSPICIOUS,BANK_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.73,synthetic_augmented,0,0,1,0,0,1,MEDIUM
IND-03682,Mujhe ek message mila hai: Someone offered me a work-from-home job but wants a ₹500 joining fee first. I am unsure if it is genuine.,SUSPICIOUS,JOB_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.78,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-02146,Your interview is scheduled for Monday at 11 AM. Please use the employer's official recruitment portal for details. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Employment,0.94,public_dataset_derived,0,0,0,0,0,0,LOW
IND-00949,"Sir, Police notice: your SIM is involved in fraud. Do not tell anyone. Pay the settlement amount immediately.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.92,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-01078,Kripya dhyan dein: Scholarship registration closes today. Pay ₹199 processing charges immediately.,SCAM,SCHOLARSHIP_SCAM,HIGH,Scholarship claim requires fee/bank details,PAY_FEE,HINDI_ROMAN,Education,0.97,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-03715,I received a message saying I have an income-tax refund and it contains a link. I haven't checked the official portal.,SUSPICIOUS,TAX_REFUND_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.74,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-04210,UPI PIN is required to receive money. Share your PIN with the sender.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.87,synthetic_augmented,0,0,0,1,0,0,MEDIUM
IND-01949,"For Aadhaar services, use the official UIDAI website or authorised centre. Never share OTP with anyone. Check the official portal for details.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Aadhaar,0.9,public_dataset_derived,0,0,1,0,0,1,LOW
IND-01796,"Your OTP is 482913. Do not share this OTP with anyone. If you did not request it, contact your bank through the official app. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.95,public_dataset_derived,0,0,1,0,0,1,LOW
IND-03935,Someone claiming to be police contacted me on WhatsApp and demanded money. I am checking whether it is legitimate.,SUSPICIOUS,POLICE_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.88,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-02866,"Guys kal project review 4 baje lab mein hai. Please bring your laptop. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,College,0.9,public_dataset_derived,0,0,1,0,0,0,LOW
IND-04271,"Sabko forward karein: Government is giving ₹10,000 to every citizen who forwards this message to 10 groups.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.87,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-01952,Your train ticket booking is confirmed. PNR 4512789630. Check journey details through the official railway service. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Railway,0.98,public_dataset_derived,0,0,0,0,0,1,LOW
IND-00900,"Income Tax refund of ₹18,500 is pending. Confirm PAN, bank details and OTP at http://tax-refund.example.",SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,ENGLISH,Tax,0.93,public_dataset_derived,1,0,1,0,1,1,CRITICAL
IND-02249,"For Aadhaar services, use the official UIDAI website or authorised centre. Never share OTP with anyone. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Aadhaar,0.91,public_dataset_derived,0,0,1,0,0,1,LOW
IND-01356,"Kripya dhyan dein: Supreme Court cyber team here. You are under digital arrest due to money laundering. Transfer ₹50,000 for verification.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.95,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-01746,"Transaction alert: ₹2,450 was debited from your account. If you did not make this transaction, use the official bank app to report it. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.92,public_dataset_derived,0,0,0,0,1,1,LOW
IND-04371,IRCTC is giving free train tickets to anyone who registers through this forwarded WhatsApp form.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.9,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-03155,Someone claiming to be police contacted me on WhatsApp and demanded money. I am checking whether it is legitimate.,SUSPICIOUS,POLICE_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.85,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-00102,Instagram security alert: unusual login detected. Verify your password and OTP using http://security-check.example.,SCAM,ACCOUNT_TAKEOVER,HIGH,Threatens account closure and requests login/OTP,LOGIN_OR_SHARE_OTP,ENGLISH,Account security,0.97,public_dataset_derived,1,0,1,0,0,0,HIGH
IND-02274,"Maine ₹500 UPI se bhej diye hain, transaction ID bhi aa gayi hai.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,UPI,0.93,public_dataset_derived,0,0,0,0,1,0,LOW
IND-02114,"For Aadhaar services, use the official UIDAI website or authorised centre. Never share OTP with anyone.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Aadhaar,0.98,public_dataset_derived,0,0,1,0,0,1,LOW
IND-03147,I received a message saying I have an income-tax refund and it contains a link. I haven't checked the official portal.,SUSPICIOUS,TAX_REFUND_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.81,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-01383,"Bhai, HR department: your job is approved. Pay the refundable training fee today to receive your offer letter.",SCAM,JOB_SCAM,HIGH,Job offer requires upfront payment or sensitive documents,PAY_FEE,HINGLISH,Employment,0.89,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-04469,Drinking hot water with turmeric completely prevents viral infections. Share with everyone.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.9,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-04726,Sabko forward karein: All domestic flights are free for senior citizens this weekend. No booking is required.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.88,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-01854,"Security reminder: bank staff will never ask for your OTP, UPI PIN, CVV or password. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.9,public_dataset_derived,0,0,1,1,0,1,LOW
IND-03888,This message says I won a shopping voucher but asks me to pay a small fee first. Has anyone verified it?,SUSPICIOUS,LOTTERY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.72,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01246,"Bhai, Congratulations! You are selected for a work-from-home job. Pay ₹999 registration fee to confirm joining.",SCAM,JOB_SCAM,HIGH,Job offer requires upfront payment or sensitive documents,PAY_FEE,HINGLISH,Employment,0.98,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-01462,Your account needs urgent verification. Login at http://account-check.example before midnight.,SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,ENGLISH,Phishing,0.88,public_dataset_derived,1,0,0,0,0,0,HIGH
IND-00729,Turant check karein: FASTag KYC failed. Pay ₹499 and update vehicle details at http://fastag-update.example to avoid blacklisting.,SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINDI_ROMAN,Transport,0.98,synthetic_augmented,1,0,0,0,1,1,HIGH
IND-03620,Someone says my KYC will expire today and wants my documents on WhatsApp. I have not verified the sender.,SUSPICIOUS,KYC_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.81,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-03348,I received a message saying I have an income-tax refund and it contains a link. I haven't checked the official portal.,SUSPICIOUS,TAX_REFUND_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.8,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-03770,Mujhe ye message aaya: A parcel-fee message came from an unknown number and asks for ₹499 through a link. Is it genuine?,SUSPICIOUS,COURIER_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.77,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-04057,All college exams are permanently cancelled this semester. Forward to every student.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.8,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-04904,"Important hai: No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.93,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-00555,"Bhai, Your Aadhaar is linked to a criminal investigation. Do not disconnect. Pay the security deposit immediately.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.98,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-04554,Important hai: IRCTC is giving free train tickets to anyone who registers through this forwarded WhatsApp form.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.94,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-05000,Sabko forward karein: UPI PIN is required to receive money. Share your PIN with the sender.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.81,synthetic_augmented,0,0,0,1,0,0,MEDIUM
IND-04574,Important hai: From tomorrow all UPI transactions will have a mandatory 50% government tax. Forward this urgently.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.78,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-02205,Aapka parcel kal deliver hoga. Delivery partner ka official tracking page check kar sakte hain. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Courier,0.98,public_dataset_derived,0,0,0,0,0,0,LOW
IND-02770,"Security reminder: bank staff will never ask for your OTP, UPI PIN, CVV or password. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.93,public_dataset_derived,0,0,1,1,0,1,LOW
IND-01154,"Your refund is ready. Enter card number, CVV and OTP at http://refund-portal.example.",SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,ENGLISH,Phishing,0.95,public_dataset_derived,1,0,1,0,0,0,HIGH
IND-03002,I received a message saying I have an income-tax refund and it contains a link. I haven't checked the official portal.,SUSPICIOUS,TAX_REFUND_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.82,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-02394,"Your UPI refund of ₹499 has been processed. Check your bank statement or official app for confirmation. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,UPI,0.92,public_dataset_derived,0,0,1,0,1,1,LOW
IND-00150,Bahut zaroori hai: Your account needs urgent verification. Login at http://account-check.example before midnight.,SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINDI_ROMAN,Phishing,0.89,synthetic_augmented,1,0,0,0,0,0,HIGH
IND-01370,"Madam, Delhi Police Cyber Cell calling. Your number is linked to an illegal case. Pay ₹15,000 now to avoid arrest.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.93,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-01218,SBI security team here. Your debit card will be blocked unless you verify your details through this link.,SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,ENGLISH,Banking,0.91,public_dataset_derived,0,0,0,0,0,1,HIGH
IND-02945,UPI payment of ₹850 to XYZ Store was successful. Transaction reference TXN872319. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,UPI,0.91,public_dataset_derived,0,0,0,0,1,0,LOW
IND-03597,Someone says my KYC will expire today and wants my documents on WhatsApp. I have not verified the sender.,SUSPICIOUS,KYC_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.74,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-02182,Your interview is scheduled for Monday at 11 AM. Please use the employer's official recruitment portal for details. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Employment,0.97,public_dataset_derived,0,0,0,0,0,0,LOW
IND-02571,Delivery attempt was unsuccessful. You can reschedule through the official courier website or app. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.97,public_dataset_derived,0,0,0,0,0,0,LOW
IND-01563,Delivery attempt was unsuccessful. You can reschedule through the official courier website or app. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.96,public_dataset_derived,0,0,0,0,0,0,LOW
IND-03877,"Bhai, A message says my social media account will close and gives an unfamiliar login link. I haven't clicked it.",SUSPICIOUS,ACCOUNT_TAKEOVER,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.82,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-00498,"Kripya dhyan dein: Guaranteed 3X return in 7 days. Transfer ₹10,000 to our UPI account and our expert will trade for you.",SCAM,INVESTMENT_SCAM,HIGH,Guaranteed/high returns; asks for transfer,TRANSFER_MONEY,HINDI_ROMAN,Investment,0.89,synthetic_augmented,0,0,0,0,1,0,HIGH
